COVERAGE,YEAR,MONTH,DATE,PRODUCT_GROUP,PRODUCT,MEASUREMENT_UNIT,VOLUME,VALUE,INDEX,STATUS
National,2015,May,01/05/2015,Non-Metallic Minerals,Diatomite,Tons,8597,33664.846,80.3,Final Figures.
National,2015,May,01/05/2015,Non-Metallic Minerals,Sodium Sulfate,Tons,59548,143162.324,115.6,Final Figures.
National,2015,May,01/05/2015,Non-Metallic Minerals,Magnesium Sulfate,Tons,4808,13014.232,134,Final Figures.
National,2015,June,01/06/2015,Precious Metals,Gold,Kilograms,11687.6,6867847.604,278.5,Final Figures.
National,2015,June,01/06/2015,Precious Metals,Silver,Kilograms,419684.2,3355210.611,188.8,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Lead,Tons,19138,543637.045,228,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Copper,Tons,41218,3719590.966,184.1,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Zinc,Tons,40929,1321640.953,123.6,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Bismuth,Tons,50,11092.54,53,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Cadmium,Tons,102,2261.04,79,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Selenium,Tons,4,2329.27,114.286,Final Figures.
National,2015,June,01/06/2015,Non-Ferrous Industrial Metals,Molybdenum,Tons,905,213152.773,139,Final Figures.
National,2015,June,01/06/2015,Steel Metals and Minerals,Non-Coking Coal,Tons,640829,304730.851,73.9,Final Figures.
National,2015,June,01/06/2015,Steel Metals and Minerals,Coke,Tons,141457,679385.268,109.7,Final Figures.
National,2015,June,01/06/2015,Steel Metals and Minerals,Iron Pellets,Tons,586334,761647.866,91.1,Final Figures.
National,2015,June,01/06/2015,Steel Metals and Minerals,Manganese,Tons,22953,46157.828,162.1,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Sulfur,Tons,76922,104591.168,88.7,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Graphite,Tons,657,2951.298,109.1,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Barite,Tons,22370,49602.706,191.7,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Dolomite,Tons,626548,95492.181,609.3,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Fluorite,Tons,50702,103974.135,57.5,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Kaolin,Tons,9465,22280.61,133.5,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Silica Sand,Tons,142227,68862.473,61.4,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Gypsum,Tons,491951,68770.814,115,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Phosphate Rock,Tons,149920,150564.956,185.6,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Wollastonite,Tons,4926,13623.444,126.2,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Celestite,Tons,5011,4169.798,203,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Feldspar,Tons,12860,7695.565,34.6,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Salt,Tons,789575,227523.932,107.6,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Diatomite,Tons,6134,24421.515,57.3,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Sodium Sulfate,Tons,61014,142413.632,118.5,Final Figures.
National,2015,June,01/06/2015,Non-Metallic Minerals,Magnesium Sulfate,Tons,3304,8340.647,92.1,Final Figures.
National,2015,July,01/07/2015,Precious Metals,Gold,Kilograms,9965.7,5756278.657,237.5,Final Figures.
National,2015,July,01/07/2015,Precious Metals,Silver,Kilograms,410739.2,3165165.254,184.7,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Lead,Tons,19226,539495.439,229.1,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Copper,Tons,39930,3469439.523,178.4,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Zinc,Tons,38952,1241696.312,117.6,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Bismuth,Tons,50,9734.525,53,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Cadmium,Tons,117,2662.427,90.6,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Selenium,Tons,9,4940.612,257.143,Final Figures.
National,2015,July,01/07/2015,Non-Ferrous Industrial Metals,Molybdenum,Tons,1003,204651.575,154.1,Final Figures.
National,2015,July,01/07/2015,Steel Metals and Minerals,Non-Coking Coal,Tons,675015,325957.993,77.9,Final Figures.
National,2015,July,01/07/2015,Steel Metals and Minerals,Coke,Tons,144919,710078.639,112.4,Final Figures.
National,2015,July,01/07/2015,Steel Metals and Minerals,Iron Pellets,Tons,626310,813576.69,97.3,Final Figures.
National,2015,July,01/07/2015,Steel Metals and Minerals,Manganese,Tons,22244,47375.491,157.1,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Sulfur,Tons,80263,134003.732,92.5,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Graphite,Tons,476,1362.872,79,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Barite,Tons,25364,45111.983,217.3,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Dolomite,Tons,622175,73878.304,605,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Fluorite,Tons,51626,132765.603,58.6,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Kaolin,Tons,9152,17665.346,129.1,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Silica Sand,Tons,144096,70911.083,62.2,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Gypsum,Tons,456529,67100.176,106.7,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Phosphate Rock,Tons,166847,173055.544,206.6,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Wollastonite,Tons,4563,14878.209,116.9,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Celestite,Tons,5001,4293.288,202.6,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Feldspar,Tons,13088,7635.578,35.3,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Salt,Tons,913969,272613.19,124.5,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Diatomite,Tons,8936,35314.035,83.4,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Sodium Sulfate,Tons,62544,152788.175,121.4,Final Figures.
National,2015,July,01/07/2015,Non-Metallic Minerals,Magnesium Sulfate,Tons,4460,12209.138,124.3,Final Figures.
National,2015,August,01/08/2015,Precious Metals,Gold,Kilograms,10768.2,6387295.495,256.6,Final Figures.
National,2015,August,01/08/2015,Precious Metals,Silver,Kilograms,437835,3470999.549,196.9,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Lead,Tons,17747,495821.508,211.4,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Copper,Tons,41719,3503704.479,186.4,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Zinc,Tons,36530,1091126.632,110.3,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Bismuth,Tons,30,7882.816,31.8,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Cadmium,Tons,94,2219.294,72.8,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Selenium,Tons,8,4347.681,228.571,Final Figures.
National,2015,August,01/08/2015,Non-Ferrous Industrial Metals,Molybdenum,Tons,847,178492.936,130.1,Final Figures.
National,2015,August,01/08/2015,Steel Metals and Minerals,Non-Coking Coal,Tons,639932,316984.557,73.8,Final Figures.
National,2015,August,01/08/2015,Steel Metals and Minerals,Coke,Tons,145132,731056.768,112.5,Final Figures.
National,2015,August,01/08/2015,Steel Metals and Minerals,Iron Pellets,Tons,640446,831939.018,99.5,Final Figures.
National,2015,August,01/08/2015,Steel Metals and Minerals,Manganese,Tons,7210,15468.793,50.9,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Sulfur,Tons,73404,139052.544,84.6,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Graphite,Tons,631,1877.897,104.7,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Barite,Tons,20757,30388.775,177.8,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Dolomite,Tons,631407,96233.372,614,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Fluorite,Tons,51165,129983.148,58.1,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Kaolin,Tons,9627,20264.835,135.8,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Silica Sand,Tons,143167,70804.528,61.8,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Gypsum,Tons,496706,69812.525,116.1,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Phosphate Rock,Tons,167850,179557.873,207.8,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Wollastonite,Tons,5467,17192.829,140,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Celestite,Tons,4864,4436.688,197,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Feldspar,Tons,12975,7591.958,34.9,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Salt,Tons,860126,263801.504,117.2,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Diatomite,Tons,9189,34390.191,85.8,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Sodium Sulfate,Tons,65836,168446.278,127.8,Final Figures.
National,2015,August,01/08/2015,Non-Metallic Minerals,Magnesium Sulfate,Tons,4707,13416.315,131.2,Final Figures.
National,2015,September,01/09/2015,Precious Metals,Gold,Kilograms,11660.6,7106012.723,277.8,Final Figures.
National,2015,September,01/09/2015,Precious Metals,Silver,Kilograms,421826.7,3371106.85,189.7,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Lead,Tons,18452,523041.66,219.8,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Copper,Tons,42069,3692251.533,187.9,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Zinc,Tons,41367,1198267.105,124.9,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Bismuth,Tons,50,8486.499,53,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Cadmium,Tons,112,2698.975,86.7,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Selenium,Tons,4,2231.056,114.286,Final Figures.
National,2015,September,01/09/2015,Non-Ferrous Industrial Metals,Molybdenum,Tons,923,193558.896,141.8,Final Figures.
National,2015,September,01/09/2015,Steel Metals and Minerals,Non-Coking Coal,Tons,626733,314645.035,72.3,Final Figures.
National,2015,September,01/09/2015,Steel Metals and Minerals,Coke,Tons,132349,678848.288,102.6,Final Figures.
National,2015,September,01/09/2015,Steel Metals and Minerals,Iron Pellets,Tons,718117,932834.539,111.5,Final Figures.
National,2015,September,01/09/2015,Steel Metals and Minerals,Manganese,Tons,18014,39828.909,127.2,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Sulfur,Tons,60803,166294.41,70.1,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Graphite,Tons,478,1772.966,79.3,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Barite,Tons,20356,42731.877,174.4,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Dolomite,Tons,635310,96826.326,617.8,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Fluorite,Tons,51397,131949.308,58.3,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Kaolin,Tons,9754,22053.794,137.6,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Silica Sand,Tons,143636,71174.511,62,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Gypsum,Tons,432530,68327.197,101.1,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Phosphate Rock,Tons,157509,173015.446,195,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Wollastonite,Tons,5637,19651.862,144.4,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Celestite,Tons,5102,4511.464,206.7,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Feldspar,Tons,13031,7602.116,35.1,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Salt,Tons,701688,220678.069,95.6,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Diatomite,Tons,7784,29581.924,72.7,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Sodium Sulfate,Tons,63785,158880.334,123.9,Final Figures.
National,2015,September,01/09/2015,Non-Metallic Minerals,Magnesium Sulfate,Tons,1492,4178.501,41.6,Final Figures.
National,2015,October,01/10/2015,Precious Metals,Gold,Kilograms,10447.2,6456306.863,248.9,Final Figures.
National,2015,October,01/10/2015,Precious Metals,Silver,Kilograms,402900.7,3396314.369,181.2,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Lead,Tons,16562,473599.099,197.3,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Copper,Tons,40632,3518644.752,181.5,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Zinc,Tons,38536,1104169.776,116.4,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Antimony,Tons,0,0,0,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Bismuth,Tons,20,3310.846,21.2,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Tin,Tons,0,0,0,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Cadmium,Tons,99,2347.674,76.6,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Selenium,Tons,11,4968.413,314.286,Final Figures.
National,2015,October,01/10/2015,Non-Ferrous Industrial Metals,Molybdenum,Tons,1056,179734.764,162.2,Final Figures.
National,2015,October,01/10/2015,Steel Metals and Minerals,Non-Coking Coal,Tons,607298,287769.372,70.1,Final Figures.
National,2015,October,01/10/2015,Steel Metals and Minerals,Coke,Tons,140371,709024.012,108.9,Final Figures.
National,2015,October,01/10/2015,Steel Metals and Minerals,Iron Pellets,Tons,707310,918795.69,109.9,Final Figures.
National,2015,October,01/10/2015,Steel Metals and Minerals,Manganese,Tons,16153,32761.993,114.1,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Sulfur,Tons,61143,66398.677,70.5,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Graphite,Tons,527,1961.452,87.5,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Barite,Tons,19459,50594.557,166.7,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Dolomite,Tons,649620,99007.935,631.7,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Fluorite,Tons,52472,74026.763,59.5,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Kaolin,Tons,9171,21065.787,129.3,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Silica Sand,Tons,143402,71147.898,61.9,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Gypsum,Tons,512342,71708.411,119.7,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Phosphate Rock,Tons,162578,178583.479,201.3,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Wollastonite,Tons,4960,18203.473,127.1,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Celestite,Tons,6841,5913.436,277.1,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Feldspar,Tons,13004,7557.756,35,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Salt,Tons,733540,226517.886,99.9,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Diatomite,Tons,7966,26079.816,74.4,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Sodium Sulfate,Tons,62594,160692.819,121.5,Final Figures.
National,2015,October,01/10/2015,Non-Metallic Minerals,Magnesium Sulfate,Tons,4934,13952.799,137.5,Final Figures.
National,2015,November,01/11/2015,Precious Metals,Gold,Kilograms,9388.4,5454351.261,223.7,Final Figures.
National,2015,November,01/11/2015,Precious Metals,Silver,Kilograms,438315.5,3387443.887,197.1,Final Figures.
National,2015,November,01/11/2015,Non-Ferrous Industrial Metals,Lead,Tons,21116,567541.812,251.6,Final Figures.
